make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,combined_mpg
Maserati,GranTurismo Convertible,2014,premium,444.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13,238,138800,16.15
Maserati,GranTurismo Convertible,2015,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,13,238,161070,16.15
Maserati,GranTurismo Convertible,2015,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,13,238,182009,16.15
Maserati,GranTurismo Convertible,2015,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13,238,150465,16.15
Maserati,GranTurismo Convertible,2015,premium,444.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13,238,145740,16.15
Maserati,GranTurismo Convertible,2016,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,13,238,161070,16.15
Maserati,GranTurismo Convertible,2016,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13,238,150465,16.15
Maserati,GranTurismo Convertible,2016,premium,444.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Midsize,Convertible,20,13,238,145740,16.15
Maserati,GranTurismo Convertible,2016,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Midsize,Convertible,20,13,238,182009,16.15
Maserati,GranTurismo,2014,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Coupe,21,13,238,143400,16.6
Maserati,GranTurismo,2014,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13,238,126500,16.6
Maserati,GranTurismo,2015,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13,238,132825,16.6
Maserati,GranTurismo,2015,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Coupe,21,13,238,165627,16.6
Maserati,GranTurismo,2015,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Coupe,21,13,238,150570,16.6
Maserati,GranTurismo,2016,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Coupe,21,13,238,150570,16.6
Maserati,GranTurismo,2016,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Luxury,High-Performance",Large,Coupe,21,13,238,132825,16.6
Maserati,GranTurismo,2016,premium,454.0,8,AUTOMATIC,rear wheel drive,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Large,Coupe,21,13,238,165627,16.6
Lexus,GS 200t,2016,premium,241.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,30,21,454,53285,25.05
Lexus,GS 200t,2016,premium,241.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,33,22,454,45615,26.950000000000003
Lexus,GS 200t,2017,premium,241.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,32,22,454,46310,26.5
Lexus,GS 200t,2017,premium,241.0,4,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,30,21,454,53980,25.05
Lexus,GS 300,2004,premium,220.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,23,16,454,38875,19.15
Lexus,GS 300,2005,premium,220.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,23,16,454,38875,19.15
Lexus,GS 300,2006,premium,245.0,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Midsize,Sedan,27,19,454,43150,22.6
Lexus,GS 300,2006,premium,245.0,6,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,25,19,454,45100,21.700000000000003
Lexus,GS 350,2015,premium,306.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,19,454,55070,23.5
Lexus,GS 350,2015,premium,306.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,29,19,454,48600,23.5
Lexus,GS 350,2015,premium,306.0,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,19,454,57330,22.150000000000002
Lexus,GS 350,2015,premium,306.0,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,19,454,50850,22.150000000000002
Lexus,GS 350,2016,premium,311.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,29,20,454,50000,24.05
Lexus,GS 350,2016,premium,311.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,28,19,454,54115,23.05
Lexus,GS 350,2016,premium,311.0,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,19,454,50470,22.150000000000002
Lexus,GS 350,2017,premium,311.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,28,20,454,50695,23.6
Lexus,GS 350,2017,premium,311.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,27,19,454,54810,22.6
Lexus,GS 350,2017,premium,311.0,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,19,454,50365,22.150000000000002
Lexus,GS 350,2017,premium,311.0,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,19,454,56555,22.150000000000002
Lexus,GS 400,1998,regular,300.0,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,21,15,454,3542,17.700000000000003
Lexus,GS 400,1999,regular,300.0,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,22,16,454,3741,18.700000000000003
Lexus,GS 400,2000,regular,300.0,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,22,16,454,3965,18.700000000000003
Lexus,GS 430,2005,premium,300.0,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,22,16,454,47975,18.700000000000003
Lexus,GS 430,2006,premium,300.0,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,23,16,454,51375,19.15
Lexus,GS 430,2007,premium,290.0,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,23,16,454,52375,19.15
Lexus,GS 450h,2014,premium,338.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance,Hybrid",Midsize,Sedan,34,29,454,60430,31.25
Lexus,GS 450h,2015,premium,338.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance,Hybrid",Midsize,Sedan,34,29,454,61330,31.25
Lexus,GS 450h,2016,premium,338.0,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance,Hybrid",Midsize,Sedan,34,29,454,63080,31.25
Lexus,GS 460,2009,premium,342.0,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,24,17,454,53470,20.150000000000002
Lexus,GS 460,2010,premium,342.0,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,24,17,454,54070,20.150000000000002
Lexus,GS 460,2011,premium,342.0,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,24,17,454,55370,20.150000000000002
Lexus,GS F,2016,premium,467.0,8,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,24,16,454,84440,19.6
Nissan,GT-R,2015,premium,545.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,High-Performance,Midsize,Coupe,23,16,2009,111510,19.15
Nissan,GT-R,2015,premium,545.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,High-Performance,Midsize,Coupe,23,16,2009,115710,19.15
Nissan,GT-R,2015,premium,545.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,High-Performance,Midsize,Coupe,23,16,2009,101770,19.15
Nissan,GT-R,2015,premium,600.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,23,16,2009,149990,19.15
Nissan,GT-R,2016,premium,545.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,High-Performance,Midsize,Coupe,22,16,2009,111510,18.700000000000003
Nissan,GT-R,2016,premium,600.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,22,16,2009,149990,18.700000000000003
Nissan,GT-R,2016,premium,545.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,High-Performance,Midsize,Coupe,22,16,2009,101770,18.700000000000003
Nissan,GT-R,2017,premium,565.0,6,AUTOMATED_MANUAL,all wheel drive,2.0,High-Performance,Midsize,Coupe,22,16,2009,109990,18.700000000000003
Ford,GT,2005,premium,550.0,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,5657,149995,15.150000000000002
Ford,GT,2006,premium,550.0,8,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,5657,149995,15.150000000000002
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,26275,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,31695,28.05
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,24595,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,25095,28.05
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,27375,28.05
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,31695,28.05
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,29995,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,29545,28.05
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,27845,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,31095,28.05
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,28445,25.5
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,27845,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,25095,28.05
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,24595,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,28945,28.05
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,23995,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,27375,28.05
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,29545,28.05
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,29995,25.5
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,23995,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,25695,28.05
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,26875,25.5
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,30595,25.5
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,30595,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,27975,28.05
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,26875,25.5
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,28445,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,25695,28.05
Volkswagen,GTI,2012,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,26275,25.5
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,28945,28.05
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,31095,28.05
Volkswagen,GTI,2012,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,27975,28.05
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,29895,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,29695,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,30795,28.05
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,25300,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,24200,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,25895,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,30995,25.5
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,30395,25.5
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,24200,25.5
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,28795,25.5
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,25095,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,28395,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,27295,25.5
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,28195,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,31495,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,28195,25.5
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,24795,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,26195,28.05
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,31495,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,24795,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,32095,28.05
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,25300,28.05
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,27895,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,30995,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,29295,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,29695,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,26195,28.05
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,32095,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,26795,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,25895,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,25095,25.5
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,26795,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,28395,28.05
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,27895,28.05
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,33,24,873,29295,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,27295,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,30795,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,31,21,873,30395,25.5
Volkswagen,GTI,2013,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,29895,28.05
Volkswagen,GTI,2013,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,28795,25.5
Volkswagen,GTI,2014,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,26195,28.05
Volkswagen,GTI,2014,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,29695,25.5
Volkswagen,GTI,2014,premium,200.0,4,MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,31,21,873,25095,25.5
Volkswagen,GTI,2014,premium,200.0,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Hatchback,Performance",Compact,4dr Hatchback,33,24,873,30795,28.05
Pontiac,GTO,2004,premium,350.0,8,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,20,15,210,31795,17.25
Pontiac,GTO,2005,premium,400.0,8,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,19,14,210,32295,16.25
Pontiac,GTO,2006,premium,400.0,8,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,19,14,210,31290,16.25
Lexus,GX 460,2015,premium,301.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,20,15,454,49485,17.25
Lexus,GX 460,2015,premium,301.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,20,15,454,61115,17.25
Lexus,GX 460,2016,premium,301.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,20,15,454,50780,17.25
Lexus,GX 460,2016,premium,301.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,20,15,454,62155,17.25
Lexus,GX 460,2017,premium,301.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,15,454,51280,16.35
Lexus,GX 460,2017,premium,301.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,15,454,62980,16.35
Lexus,GX 470,2007,regular,263.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,14,454,46635,15.8
Lexus,GX 470,2008,premium,263.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,14,454,47315,15.8
Lexus,GX 470,2009,premium,263.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,14,454,47615,15.8
HUMMER,H3,2008,regular,242.0,5,MANUAL,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,13,130,39290,15.25
HUMMER,H3,2008,regular,242.0,5,MANUAL,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,13,130,30995,15.25
HUMMER,H3,2008,regular,300.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16,13,130,39560,14.350000000000001
HUMMER,H3,2009,regular,242.0,5,MANUAL,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,14,130,33390,15.8
HUMMER,H3,2009,regular,242.0,5,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,14,130,43130,15.8
HUMMER,H3,2009,regular,300.0,8,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,16,13,130,41705,14.350000000000001
HUMMER,H3,2010,flex_regular,300.0,8,AUTOMATIC,four wheel drive,4.0,"Flex Fuel,Luxury",Midsize,4dr SUV,16,13,130,41705,14.350000000000001
HUMMER,H3,2010,regular,239.0,5,MANUAL,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,14,130,33390,15.8
HUMMER,H3,2010,regular,239.0,5,AUTOMATIC,four wheel drive,4.0,Luxury,Midsize,4dr SUV,18,14,130,38365,15.8
HUMMER,H3,2010,regular,239.0,5,MANUAL,four wheel drive,4.0,"Flex Fuel,Luxury",Midsize,4dr SUV,18,14,130,35960,15.8
HUMMER,H3T,2009,regular,239.0,5,MANUAL,four wheel drive,4.0,"Crossover,Luxury",Compact,Crew Cab Pickup,18,14,130,30750,15.8
HUMMER,H3T,2009,regular,300.0,8,AUTOMATIC,four wheel drive,4.0,"Crossover,Luxury",Compact,Crew Cab Pickup,16,13,130,36015,14.350000000000001
HUMMER,H3T,2010,flex_regular,300.0,8,AUTOMATIC,four wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,16,13,130,39205,14.350000000000001
HUMMER,H3T,2010,regular,239.0,5,MANUAL,four wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,18,14,130,30915,15.8
HUMMER,H3T,2010,regular,239.0,5,AUTOMATIC,four wheel drive,4.0,"Crossover,Flex Fuel,Luxury",Compact,Crew Cab Pickup,18,14,130,36355,15.8
